,airport,year,PC1,PC2,cluster,avg_gate_delay_dep,cancel_dep
565,PDX,2012,3.82900250334,-2.28575157444,1,7.97,289.0
566,PDX,2013,3.06950321579,-1.72156529777,1,9.07,322.0
567,PDX,2014,2.78777823923,-1.32130472402,1,9.47,404.0
568,PHL,2004,-6.32184200971,1.23990775903,0,16.68,2853.0
569,PHL,2005,-6.80914695249,1.86799183508,0,19.11,3268.0
570,PHL,2006,-6.66681102974,2.30243317647,0,18.18,1934.0
571,PHL,2007,-7.67428830153,2.90988565008,0,19.64,2493.0
572,PHL,2008,-5.08516760093,0.958461782395,0,15.75,1969.0
573,PHL,2009,-4.96412221159,0.838053977539,0,14.77,1732.0
574,PHL,2010,-3.19892191028,-0.14110631779,0,13.4,2190.0
575,PHL,2011,-3.98419185192,1.19334040737,0,16.17,1988.0
576,PHL,2012,-1.48300793063,-0.267969377639,1,12.28,1041.0
577,PHL,2013,-2.4588891008,0.660265988723,0,13.74,1083.0
578,PHL,2014,-2.61067100352,0.648105986062,0,14.27,1393.0
579,PHX,2004,-1.43096957524,-1.36631231396,1,12.68,1578.0
580,PHX,2005,-1.40393507708,-1.4653342588,1,12.44,1382.0
581,PHX,2006,-2.06261873606,-2.42439192115,0,11.64,1952.0
582,PHX,2007,-2.43847481052,-1.79441899167,0,12.87,2402.0
583,PHX,2008,-1.32623715234,-2.6333946839,0,10.96,1875.0
584,PHX,2009,0.0972950617591,-3.2725919886,1,9.34,1210.0
585,PHX,2010,0.266384411388,-3.61172678195,1,9.11,1446.0
586,PHX,2011,0.479896936839,-3.4500239862,1,9.64,1569.0
587,PHX,2012,0.719284522052,-3.74441390227,1,8.52,947.0
588,PHX,2013,0.37334994255,-2.74907859707,1,9.86,1006.0
589,PHX,2014,-0.3634219974,-1.95535363965,1,11.94,1136.0
590,PIT,2004,1.0448503251,-0.646617578744,1,11.86,1063.0
591,PIT,2005,1.02409122946,-0.216961852419,1,12.07,1076.0
592,PIT,2006,0.824156470391,-0.0509384863191,1,11.72,847.0
593,PIT,2007,-0.533364774015,1.60071318678,1,14.73,1108.0
594,PIT,2008,-0.290755231511,1.57152584253,1,15.41,759.0
595,PIT,2009,1.10263729075,0.599713342151,1,13.09,419.0
596,PIT,2010,1.1079538339,0.291968242028,1,12.1,735.0
597,PIT,2011,0.772572871931,1.2916818851,1,14.26,527.0
598,PIT,2012,2.05732546341,0.13709671573,1,11.73,372.0
599,PIT,2013,1.01601073951,1.02804998687,1,13.18,472.0
600,PIT,2014,1.10015823106,1.29754185865,1,13.76,523.0
601,PSP,2007,1.1306621281,2.17426825197,1,13.53,152.0
602,PSP,2008,1.47060841859,1.30758255039,1,12.35,155.0
603,PSP,2009,3.02179870802,-0.138354152861,1,10.22,97.0
604,PSP,2010,2.30277448628,0.629720704805,1,11.54,154.0
605,PSP,2011,1.84903054167,1.21315734209,1,12.76,153.0
606,PSP,2012,1.58557482111,1.26926260561,1,14.0,150.0
607,PSP,2013,1.86480336108,1.06797218397,1,14.15,155.0
608,PSP,2014,1.30580243543,1.56317806,1,14.56,198.0
609,PVD,2004,1.30733662055,1.2020764394,1,12.17,387.0
610,PVD,2005,0.948124132833,1.12142597364,1,12.52,609.0
611,PVD,2006,1.0886891428,1.40504932622,1,13.01,439.0
612,PVD,2007,-0.244343637306,2.93786957602,1,16.41,625.0
613,PVD,2008,0.815204808269,1.82778755252,1,14.78,379.0
614,PVD,2009,1.63943142981,1.13101462003,1,13.59,184.0
615,PVD,2010,1.66965473794,0.994859704345,1,12.17,382.0
616,PVD,2011,1.42597454331,1.60626827423,1,14.61,421.0
617,PVD,2012,2.22238936969,1.01930547918,1,13.17,194.0
618,PVD,2013,1.41203773889,1.82066886131,1,14.17,212.0
619,PVD,2014,1.83377206604,1.72640206022,1,13.35,256.0
620,RDU,2004,0.252251490903,0.597742255925,1,13.02,1597.0
621,RDU,2005,0.428339361513,0.407044534405,1,12.61,1235.0
622,RDU,2006,-0.470362539749,1.50160780733,1,14.76,1167.0
623,RDU,2007,-0.965135611744,1.81216770663,1,15.65,1434.0
624,RDU,2008,-0.489849469503,1.44075327701,1,14.46,1253.0
625,RDU,2009,0.687972157166,0.451433712927,1,12.79,845.0
626,RDU,2010,0.981243047688,0.287264916598,1,12.47,1207.0
627,RDU,2011,0.864041133322,0.825535251316,1,13.83,1020.0
628,RDU,2012,1.86932145695,-0.168802022208,1,11.89,679.0
629,RDU,2013,0.554396898016,0.84803221663,1,13.8,926.0
630,RDU,2014,0.490034267806,1.45785193671,1,15.0,1156.0
631,RFD,2006,1.19359560561,2.79116945628,1,13.58,9.0
632,RFD,2007,1.00559333448,2.79779947797,1,13.41,4.0
633,RFD,2008,1.03788633741,2.898560457,1,14.56,5.0
634,RFD,2011,3.90077001507,0.518788674109,1,10.78,0.0
635,RFD,2012,4.09642663984,0.257195596741,1,9.76,1.0
636,RFD,2013,3.19842283797,1.35700724405,1,12.23,0.0
637,RSW,2004,2.50056057316,0.447574616243,1,10.72,270.0
638,RSW,2005,0.723755868794,1.38810354439,1,12.86,349.0
639,RSW,2006,0.955762762555,0.917913304751,1,12.31,179.0
640,RSW,2007,0.707991008044,1.47847497061,1,13.44,247.0
641,RSW,2008,1.9146939049,0.636836622568,1,12.09,250.0
642,RSW,2009,2.63682135693,-0.267018468123,1,10.47,163.0
643,RSW,2010,2.49429739448,-0.20523535695,1,10.55,347.0
644,RSW,2011,2.15578341904,0.0959042409077,1,11.34,296.0
645,RSW,2012,3.24321965759,-0.908415039351,1,8.99,189.0
646,RSW,2013,2.07058647918,0.34424648402,1,11.66,156.0
647,RSW,2014,1.15064846899,1.26398131088,1,13.91,384.0
648,SAN,2004,1.79476792332,-1.55779711735,1,8.8,944.0
649,SAN,2005,1.4284900785,-1.21623526206,1,9.32,926.0
650,SAN,2006,1.25931840447,-1.36682312403,1,9.64,1219.0
651,SAN,2007,1.06514364986,-1.13858730545,1,10.11,1142.0
652,SAN,2008,0.800372409047,-1.03752401934,1,11.02,1251.0
653,SAN,2009,2.22223106026,-1.65090459243,1,9.56,768.0
654,SAN,2010,2.13653204072,-1.36506248779,1,10.2,858.0
655,SAN,2011,2.06302226612,-1.12859125892,1,10.36,1031.0
656,SAN,2012,2.01807156512,-1.49006634909,1,10.32,987.0
657,SAN,2013,1.53940088176,-0.760854392285,1,11.26,956.0
658,SAN,2014,1.06552803786,-0.0953666192783,1,12.82,1010.0
659,SAT,2004,1.83791423044,0.664792652345,1,11.87,555.0
660,SAT,2005,2.14890615913,0.189619207285,1,11.22,525.0
661,SAT,2006,1.81511393155,0.516695468664,1,11.92,474.0
662,SAT,2007,0.733846003621,1.29783742244,1,13.35,721.0
663,SAT,2008,1.57725202103,0.652042286189,1,12.26,542.0
664,SAT,2009,2.51021869628,-0.0742789578401,1,11.05,253.0
665,SAT,2010,2.25717383435,0.271407325652,1,11.64,316.0
666,SAT,2011,2.52462810681,-0.288273074567,1,11.09,418.0
667,SAT,2012,2.54128384287,-0.284679889923,1,10.82,303.0
668,SAT,2013,2.13254124632,0.503244194748,1,12.12,386.0
669,SAT,2014,1.40999021649,1.28019330793,1,13.55,458.0
670,SDF,2004,-0.193879086089,2.33228808339,1,14.27,421.0
671,SDF,2005,-1.21519517979,3.43004542505,1,16.32,342.0
672,SDF,2006,-2.05153481119,4.08417939481,1,17.06,226.0
673,SDF,2007,-0.553916379915,2.57868543905,1,14.87,440.0
674,SDF,2008,-0.717113120291,2.72012845758,1,15.22,405.0
675,SDF,2009,0.514422556687,1.82983107173,1,14.04,276.0
676,SDF,2010,0.251002696892,2.28388065978,1,14.7,326.0
677,SDF,2011,0.668616123206,2.26052392688,1,14.57,259.0
678,SDF,2012,1.00595118809,2.08516478465,1,14.1,164.0
679,SDF,2013,0.691788602822,2.24574794265,1,14.24,262.0
680,SDF,2014,0.656439198023,2.29041734449,1,14.8,434.0
681,SEA,2004,0.724306142417,-1.96848897556,1,10.25,1280.0
682,SEA,2005,0.130979107804,-0.879630431522,1,11.83,1006.0
683,SEA,2006,-0.385970740083,-0.708985081267,1,11.67,913.0
684,SEA,2007,-1.11959487247,-0.136204216767,1,12.38,1077.0
685,SEA,2008,-0.199777697134,-1.38051251673,1,10.36,1142.0
686,SEA,2009,1.42499849587,-2.96135280199,1,7.66,487.0
687,SEA,2010,2.45788460192,-3.11438124394,1,7.46,480.0
688,SEA,2011,2.63746749524,-3.14502129147,1,6.94,509.0
689,SEA,2012,2.61481912871,-3.43663813562,1,7.13,658.0
690,SEA,2013,1.89144898727,-2.96866542734,1,7.88,423.0
691,SEA,2014,1.29419618584,-2.53424343465,1,8.63,502.0
692,SFO,2004,0.0240976060414,-1.49059997652,1,9.82,1768.0
693,SFO,2005,-0.727823600702,-0.550887632594,1,12.21,1644.0
694,SFO,2006,-2.08040993716,0.768307879485,0,14.69,2361.0
695,SFO,2007,-2.93228847725,0.775811719838,0,15.32,2550.0
696,SFO,2008,-3.1034543224,0.640646922284,0,16.12,2790.0
697,SFO,2009,-1.35227458613,-0.334888453468,1,13.52,1631.0
698,SFO,2010,-2.68545829826,0.233924211997,0,16.22,2702.0
699,SFO,2011,-2.68795727639,-0.156152221319,0,14.81,2859.0
700,SFO,2012,-4.48245996723,0.429504255364,0,17.53,4014.0
701,SFO,2013,-2.87473241198,-0.761648189909,0,15.05,3318.0
702,SFO,2014,-4.15855297062,0.00243678444917,0,16.16,4257.0
703,SJC,2004,2.12413982177,-0.752571139011,1,9.75,849.0
704,SJC,2005,2.234406077,-0.539939130998,1,9.97,764.0
705,SJC,2006,1.72035348793,-0.225881112509,1,10.55,753.0
706,SJC,2007,2.21110268357,-0.392847906072,1,10.42,737.0
707,SJC,2008,2.59219731285,-0.902446500801,1,9.98,806.0
708,SJC,2009,3.87356411782,-1.77849639987,1,8.21,535.0
709,SJC,2010,3.18532758733,-0.537924610756,1,10.32,380.0
710,SJC,2011,3.35706156275,-0.825139741474,1,9.9,489.0
711,SJC,2012,3.92494450635,-1.56479430058,1,8.66,398.0
712,SJC,2013,2.89619095902,-0.194831219928,1,10.85,432.0
713,SJC,2014,2.08355295843,0.753122783205,1,12.67,428.0
714,SJU,2004,2.08201867512,0.0841811649515,1,11.19,330.0
715,SJU,2005,1.00336847177,1.00392821625,1,12.74,315.0
716,SJU,2006,0.941337414657,0.673454607032,1,11.61,257.0
717,SJU,2007,0.771259386991,1.0921849354,1,12.53,307.0
718,SJU,2008,1.54870820902,0.890169826314,1,12.54,238.0
719,SJU,2009,2.67807809746,-0.156916003119,1,11.44,199.0
720,SJU,2010,1.92150152524,0.478358253665,1,12.21,258.0
721,SJU,2011,2.1614393836,-0.200452331715,1,10.86,240.0
722,SJU,2012,3.09206288722,-0.962577172057,1,9.55,174.0
723,SJU,2013,2.03775348553,0.278808872775,1,12.31,127.0
724,SJU,2014,2.27887954072,0.301151974548,1,11.71,280.0
725,SLC,2004,0.17613666337,-2.15036835892,1,8.75,1547.0
726,SLC,2005,-0.00981448745983,-2.66694091854,1,8.99,1685.0
727,SLC,2006,-0.28912520237,-2.09636196495,1,9.04,1027.0
728,SLC,2007,-1.27426657332,-1.41151628673,1,10.06,1123.0
729,SLC,2008,-0.271836237755,-2.47866038861,1,9.19,1089.0
730,SLC,2009,0.0360575514577,-3.12973006943,1,7.86,734.0
731,SLC,2010,-0.405285702344,-2.56944437262,1,9.44,1006.0
732,SLC,2011,1.33057136031,-3.12009110359,1,8.18,801.0
733,SLC,2012,2.31463004856,-3.35539657411,1,7.26,473.0
734,SLC,2013,0.69587744546,-2.56530485692,1,9.44,869.0
735,SLC,2014,1.60775317276,-2.16661999114,1,9.86,573.0
736,SMF,2007,2.07050852613,-0.276242135011,1,11.01,551.0
737,SMF,2008,2.52769829648,-0.289813447379,1,11.12,507.0
738,SMF,2009,3.87729110818,-1.30072118074,1,9.02,344.0
739,SMF,2010,3.34854540828,-0.776130308783,1,9.97,493.0
740,SMF,2011,3.23840267501,-1.02451844568,1,9.82,538.0
741,SMF,2012,3.79857857454,-1.7360029104,1,8.97,465.0
742,SMF,2013,3.43194683062,-0.940964007725,1,9.88,437.0
743,SMF,2014,2.4837103999,0.170471961243,1,11.91,579.0
744,SNA,2004,1.08031400805,0.0436550364974,1,11.09,632.0
745,SNA,2005,1.51818720312,-0.596822941386,1,10.03,559.0
746,SNA,2006,1.14027585797,-0.359589468516,1,10.5,721.0
747,SNA,2007,0.423291945243,-0.113185813532,1,11.29,895.0
748,SNA,2008,1.30780581994,-0.546022416105,1,10.79,726.0
749,SNA,2009,2.25915853617,-1.41080601742,1,9.33,516.0
750,SNA,2010,2.40151873586,-0.970546562741,1,10.42,456.0
751,SNA,2011,2.77173300666,-1.25185802835,1,9.76,531.0
752,SNA,2012,2.89068999199,-1.11259626686,1,10.47,496.0
753,SNA,2013,2.61084253316,-0.564106925674,1,11.06,443.0
754,SNA,2014,1.9316690272,0.509548463366,1,12.75,468.0
755,STL,2004,2.18901179774,-1.46449604422,1,10.0,832.0
756,STL,2005,1.57753578534,-1.34108712722,1,10.41,790.0
757,STL,2006,1.48072262065,-0.720898911963,1,11.71,994.0
758,STL,2007,0.194411640839,0.602746022003,1,14.26,1292.0
759,STL,2008,0.314609944286,0.226186259019,1,13.73,1316.0
760,STL,2009,2.2608822414,-0.902671388135,1,10.74,695.0
761,STL,2010,1.63374357842,-0.19371664665,1,12.16,715.0
762,STL,2011,1.27203329374,-0.234974259597,1,12.52,1238.0
763,STL,2012,2.32600172651,-0.825140026027,1,11.03,502.0
764,STL,2013,1.58398695122,0.360440585663,1,13.24,765.0
765,STL,2014,0.713573498735,1.2582200236,1,15.01,1014.0
766,SWF,2004,-0.576874602482,4.57716073322,1,16.63,81.0
767,SWF,2005,-0.439252419063,4.4347143766,1,17.3,94.0
768,SWF,2006,-1.22445430247,5.66081630061,1,18.78,39.0
769,SWF,2007,-1.59167447136,4.78008268245,1,17.4,120.0
770,SWF,2008,0.282906417217,3.4700993288,1,16.07,53.0
771,SWF,2009,-0.6732038789,4.50955168104,1,16.71,29.0
772,SWF,2010,0.0933414006768,3.83682624649,1,14.95,67.0
773,SWF,2011,-0.370182008007,4.82608020441,1,17.8,42.0
774,SWF,2012,1.38502732344,2.99457392988,1,14.4,14.0
775,SWF,2013,-0.0953357184493,3.88588193325,1,14.62,27.0
776,SWF,2014,0.476301741015,4.07072545549,1,16.78,17.0
777,TPA,2004,1.90400960461,-1.0355989573,1,9.85,1167.0
778,TPA,2005,0.917631902502,-0.276084437691,1,11.39,771.0
779,TPA,2006,1.53146008863,-0.741828693549,1,10.78,427.0
780,TPA,2007,0.855309816343,0.288728361028,1,12.55,705.0
781,TPA,2008,1.05863732476,-0.00266815534599,1,12.39,727.0
782,TPA,2009,2.18881399075,-0.659881119468,1,10.86,349.0
783,TPA,2010,1.83136568808,-0.654933756254,1,11.02,709.0
784,TPA,2011,2.34605404635,-0.977994984634,1,10.6,667.0
785,TPA,2012,2.59374150723,-0.970245472088,1,10.51,450.0
786,TPA,2013,1.86916318433,-0.0441863971643,1,11.9,326.0
787,TPA,2014,0.701754725713,0.891880843737,1,14.33,723.0
788,TUS,2004,1.66399056723,1.83764002872,1,14.09,103.0
789,TUS,2005,2.54737205254,0.638687585788,1,11.53,126.0
790,TUS,2006,2.19180487284,0.292814845469,1,10.49,206.0
791,TUS,2007,2.20297966169,0.360723477003,1,10.62,281.0
792,TUS,2008,3.08141178618,-0.340904954344,1,9.51,206.0
793,TUS,2009,3.73234649272,-0.977694445013,1,8.41,117.0
794,TUS,2010,3.87622828045,-1.00027527347,1,8.27,144.0
795,TUS,2011,3.51844187806,-0.709544164448,1,8.76,204.0
796,TUS,2012,3.92703931332,-1.15585104466,1,8.1,117.0
797,TUS,2013,2.99360719639,0.0896004672772,1,10.55,175.0
798,TUS,2014,2.34779748975,0.919471194427,1,12.33,178.0
